561110;32998;24965
561110;32998;24965
561110;32998;24965
561140;32998;24965
561140;32973;24948
561140;32973;24948
561140;32973;24948
561140;32973;24948
561140;32973;24948
561150;32973;24948
561150;32961;24939
561150;32961;24939
561150;32961;24939
561180;32961;24939
561180;32936;24923
561180;32936;24923
561200;32936;24923
561200;32923;24914
561200;32923;24914
561230;32923;24914
561230;32899;24898
561230;32899;24898
561240;32899;24898
561240;32886;24889
561240;32886;24889
561270;32886;24889
561270;32861;24873
561270;32861;24873
561290;32861;24873
561290;32849;24865
561290;32849;24865
561320;32849;24865
561320;32824;24848
561320;32824;24848
561330;32824;24848
561330;32812;24840
561330;32812;24840
561360;32812;24840
561360;32787;24823
561360;32787;24823
561380;32787;24823
561380;32775;24815
561380;32775;24815
561410;32775;24815
561410;32750;24798
561410;32750;24798
561420;32750;24798
561420;32737;24790
561420;32737;24790
561450;32737;24790
561450;32712;24773
561450;32712;24773
561470;32712;24773
561470;32699;24764
561470;32699;24764
561500;32699;24764
561500;32673;24747
561500;32673;24747
561520;32673;24747
561520;32660;24738
561520;32660;24738
561550;32660;24738
561550;32633;24721
561550;32633;24721
561560;32633;24721
561560;32620;24712
561560;32620;24712
561600;32620;24712
561600;32593;24694
561600;32593;24694
561630;32593;24694
561630;32566;24676
561630;32566;24676
561650;32566;24676
561650;32552;24667
561650;32552;24667
561680;32552;24667
561680;32525;24648
561680;32525;24648
561690;32525;24648
561690;32511;24639
561690;32511;24639
561730;32511;24639
561730;32483;24620
561730;32483;24620
561730;32483;24620
561730;32483;24620
561750;32483;24620
561750;32468;24611
561750;32468;24611
561750;32468;24611
561780;32468;24611
561780;32440;24592
561780;32440;24592
561800;32440;24592
561800;32426;24582
561800;32426;24582
561830;32426;24582
561830;32397;24563
561830;32397;24563
561850;32397;24563
561850;32382;24553
561850;32382;24553
561890;32382;24553
561890;32353;24533
561890;32353;24533
561900;32353;24533
561900;32338;24523
561900;32338;24523
561940;32338;24523
561940;32308;24504
561940;32308;24504
561960;32308;24504
561960;32293;24494
561960;32293;24494
561990;32293;24494
561990;32263;24474
561990;32263;24474
562030;32263;24474
562030;32233;24453
562030;32233;24453
562050;32233;24453
562050;32218;24443
562050;32218;24443
562080;32218;24443
562080;32187;24423
562080;32187;24423
562100;32187;24423
562100;32172;24412
562100;32172;24412
562140;32172;24412
562140;32141;24391
562140;32141;24391
562160;32141;24391
562160;32126;24381
562160;32126;24381
562200;32126;24381
562200;32094;24360
562200;32094;24360
562220;32094;24360
562220;32079;24349
562220;32079;24349
562250;32079;24349
562250;32047;24327
562250;32047;24327
562270;32047;24327
562270;32031;24316
562270;32031;24316
562310;32031;24316
562310;31999;24295
562310;31999;24295
562330;31999;24295
562330;31982;24283
562330;31982;24283
562370;31982;24283
562370;31950;24261
562370;31950;24261
562390;31950;24261
562390;31933;24250
562390;31933;24250
562430;31933;24250
562430;31900;24227
562430;31900;24227
562430;31900;24227
562430;31900;24227
562450;31900;24227
562450;31883;24216
562450;31883;24216
562450;31883;24216
562490;31883;24216
562490;31850;24192
562490;31850;24192
562510;31850;24192
562510;31833;24181
562510;31833;24181
562550;31833;24181
562550;31798;24157
562550;31798;24157
562580;31798;24157
562580;31781;24145
562580;31781;24145
562620;31781;24145
562620;31747;24121
562620;31747;24121
562640;31747;24121
562640;31729;24109
562640;31729;24109
562680;31729;24109
562680;31694;24085
562680;31694;24085
562700;31694;24085
562700;31677;24073
562700;31677;24073
562750;31677;24073
562750;31642;24049
562750;31642;24049
562770;31642;24049
562770;31624;24036
562770;31624;24036
562810;31624;24036
562810;31589;24012
562810;31589;24012
562830;31589;24012
562830;31571;24000
562830;31571;24000
562870;31571;24000
562870;31536;23975
562870;31536;23975
562900;31536;23975
562900;31519;23963
562900;31519;23963
562940;31519;23963
562940;31483;23938
562940;31483;23938
562960;31483;23938
562960;31466;23926
562960;31466;23926
563000;31466;23926
563000;31430;23901
563000;31430;23901
563020;31430;23901
563020;31413;23889
563020;31413;23889
563070;31413;23889
563070;31377;23864
563070;31377;23864
563090;31377;23864
563090;31359;23851
563090;31359;23851
563130;31359;23851
563130;31324;23826
563130;31324;23826
563150;31324;23826
563150;31306;23814
563150;31306;23814
563200;31306;23814
563200;31271;23789
563200;31271;23789
563220;31271;23789
563220;31253;23776
563220;31253;23776
563220;31253;23776
563220;31253;23776
563260;31253;23776
563260;31217;23751
563260;31217;23751
563260;31217;23751
563290;31217;23751
563290;31199;23739
563290;31199;23739
563330;31199;23739
563330;31164;23713
563330;31164;23713
563350;31164;23713
563350;31146;23701
563350;31146;23701
563390;31146;23701
563390;31110;23675
563390;31110;23675
563440;31110;23675
563440;31074;23650
563440;31074;23650
563460;31074;23650
563460;31056;23637
563460;31056;23637
563500;31056;23637
563500;31020;23612
563500;31020;23612
563530;31020;23612
563530;31002;23599
563530;31002;23599
563570;31002;23599
563570;30967;23573
563570;30967;23573
563590;30967;23573
563590;30949;23561
563590;30949;23561
563640;30949;23561
563640;30913;23535
563640;30913;23535
563680;30913;23535
563680;30877;23509
563680;30877;23509
563700;30877;23509
563700;30859;23496
563700;30859;23496
563750;30859;23496
563750;30823;23470
563750;30823;23470
563770;30823;23470
563770;30805;23457
563770;30805;23457
563810;30805;23457
563810;30768;23431
563810;30768;23431
563860;30768;23431
563860;30732;23405
563860;30732;23405
563880;30732;23405
563880;30714;23392
563880;30714;23392
563930;30714;23392
563930;30678;23366
563930;30678;23366
563950;30678;23366
563950;30660;23353
563950;30660;23353
563990;30660;23353
563990;30624;23327
563990;30624;23327
564040;30624;23327
564040;30587;23300
564040;30587;23300
564060;30587;23300
564060;30569;23287
564060;30569;23287
564060;30569;23287
564060;30569;23287
564110;30569;23287
564110;30533;23261
564110;30533;23261
564110;30533;23261
564150;30533;23261
564150;30497;23234
564150;30497;23234
564170;30497;23234
564170;30478;23221
564170;30478;23221
564220;30478;23221
564220;30442;23194
564220;30442;23194
564240;30442;23194
564240;30424;23181
564240;30424;23181
564290;30424;23181
564290;30387;23154
564290;30387;23154
564310;30387;23154
564310;30369;23141
564310;30369;23141
564350;30369;23141
564350;30333;23114
564350;30333;23114
564380;30333;23114
564380;30315;23100
564380;30315;23100
564420;30315;23100
564420;30278;23073
564420;30278;23073
564440;30278;23073
564440;30260;23060
564440;30260;23060
564490;30260;23060
564490;30224;23033
564490;30224;23033
564510;30224;23033
564510;30205;23019
564510;30205;23019
564560;30205;23019
564560;30169;22991
564560;30169;22991
564580;30169;22991
564580;30151;22978
564580;30151;22978
564580;30151;22978
564630;30151;22978
564630;30115;22950
564630;30115;22950
564650;30115;22950
564650;30097;22936
564650;30097;22936
564690;30097;22936
564690;30060;22908
564690;30060;22908
564720;30060;22908
564720;30042;22894
564720;30042;22894
564760;30042;22894
564760;30006;22866
564760;30006;22866
564790;30006;22866
564790;29988;22852
564790;29988;22852
564830;29988;22852
564830;29952;22823
564830;29952;22823
564850;29952;22823
564850;29935;22809
564850;29935;22809
564900;29935;22809
564900;29899;22780
564900;29899;22780
564920;29899;22780
564920;29881;22766
564920;29881;22766
564920;29881;22766
564920;29881;22766
564970;29881;22766
564970;29846;22737
564970;29846;22737
564970;29846;22737
564990;29846;22737
564990;29829;22723
564990;29829;22723
565040;29829;22723
565040;29794;22693
565040;29794;22693
565080;29794;22693
565080;29760;22664
565080;29760;22664
565100;29760;22664
565100;29744;22650
565100;29744;22650
565150;29744;22650
565150;29710;22621
565150;29710;22621
565170;29710;22621
565170;29694;22606
565170;29694;22606
565210;29694;22606
565210;29661;22577
565210;29661;22577
565230;29661;22577
565230;29645;22562
565230;29645;22562
565280;29645;22562
565280;29613;22533
565280;29613;22533
565300;29613;22533
565300;29597;22518
565300;29597;22518
565340;29597;22518
565340;29566;22488
565340;29566;22488
565380;29566;22488
565380;29536;22459
565380;29536;22459
565400;29536;22459
565400;29520;22444
565400;29520;22444
565450;29520;22444
565450;29490;22414
565450;29490;22414
565470;29490;22414
565470;29476;22399
565470;29476;22399
565510;29476;22399
565510;29446;22369
565510;29446;22369
565530;29446;22369
565530;29432;22354
565530;29432;22354
565570;29432;22354
565570;29403;22323
565570;29403;22323
565590;29403;22323
565590;29389;22308
565590;29389;22308
565630;29389;22308
565630;29361;22277
565630;29361;22277
565650;29361;22277
565650;29347;22261
565650;29347;22261
565690;29347;22261
565690;29320;22230
565690;29320;22230
565710;29320;22230
565710;29306;22214
565710;29306;22214
565750;29306;22214
565750;29280;22183
565750;29280;22183
565750;29280;22183
565750;29280;22183
565770;29280;22183
565770;29266;22167
565770;29266;22167
565770;29266;22167
565810;29266;22167
565810;29240;22135
565810;29240;22135
565830;29240;22135
565830;29228;22118
565830;29228;22118
565870;29228;22118
565870;29202;22086
565870;29202;22086
565910;29202;22086
565910;29177;22053
565910;29177;22053
565930;29177;22053
565930;29165;22036
565930;29165;22036
565970;29165;22036
565970;29140;22003
565970;29140;22003
565990;29140;22003
565990;29128;21986
565990;29128;21986
566030;29128;21986
566030;29104;21952
566030;29104;21952
566050;29104;21952
566050;29092;21934
566050;29092;21934
566090;29092;21934
566090;29069;21900
566090;29069;21900
566110;29069;21900
566110;29057;21882
566110;29057;21882
566150;29057;21882
566150;29034;21847
566150;29034;21847
566160;29034;21847
566160;29023;21829
566160;29023;21829
566200;29023;21829
566200;29001;21793
566200;29001;21793
566220;29001;21793
566220;28990;21775
566220;28990;21775
566260;28990;21775
566260;28968;21738
566260;28968;21738
566280;28968;21738
566280;28958;21720
566280;28958;21720
566320;28958;21720
566320;28937;21682
566320;28937;21682
566340;28937;21682
566340;28926;21664
566340;28926;21664
566380;28926;21664
566380;28906;21626
566380;28906;21626
566400;28906;21626
566400;28896;21607
566400;28896;21607
566430;28896;21607
566430;28876;21568
566430;28876;21568
566450;28876;21568
566450;28867;21549
566450;28867;21549
566490;28867;21549
566490;28848;21509
566490;28848;21509
566490;28848;21509
566490;28848;21509
566510;28848;21509
566510;28838;21490
566510;28838;21490
566510;28838;21490
566550;28838;21490
566550;28820;21450
566550;28820;21450
566570;28820;21450
566570;28811;21430
566570;28811;21430
566610;28811;21430
566610;28794;21389
566610;28794;21389
566620;28794;21389
566620;28785;21369
566620;28785;21369
566660;28785;21369
566660;28768;21328
566660;28768;21328
566680;28768;21328
566680;28760;21307
566680;28760;21307
566720;28760;21307
566720;28743;21266
566720;28743;21266
566740;28743;21266
566740;28736;21245
566740;28736;21245
566770;28736;21245
566770;28720;21203
566770;28720;21203
566790;28720;21203
566790;28713;21181
566790;28713;21181
566830;28713;21181
566830;28698;21139
566830;28698;21139
566850;28698;21139
566850;28691;21117
566850;28691;21117
566880;28691;21117
566880;28677;21074
566880;28677;21074
566900;28677;21074
566900;28670;21052
566900;28670;21052
566940;28670;21052
566940;28656;21009
566940;28656;21009
566970;28656;21009
566970;28644;20965
566970;28644;20965
567010;28644;20965
567010;28631;20920
567010;28631;20920
567030;28631;20920
567030;28625;20898
567030;28625;20898
567060;28625;20898
567060;28613;20853
567060;28613;20853
567080;28613;20853
567080;28608;20831
567080;28608;20831
567120;28608;20831
567120;28596;20786
567120;28596;20786
567150;28596;20786
567150;28585;20741
567150;28585;20741
567170;28585;20741
567170;28580;20719
567170;28580;20719
567170;28580;20719
567170;28580;20719
567200;28580;20719
567200;28569;20674
567200;28569;20674
567200;28569;20674
567240;28569;20674
567240;28559;20629
567240;28559;20629
567250;28559;20629
567250;28554;20607
567250;28554;20607
567290;28554;20607
567290;28544;20562
567290;28544;20562
567300;28544;20562
567300;28540;20539
567300;28540;20539
567340;28540;20539
567340;28530;20495
567340;28530;20495
567350;28530;20495
567350;28525;20473
567350;28525;20473
567390;28525;20473
567390;28516;20428
567390;28516;20428
567400;28516;20428
567400;28511;20406
567400;28511;20406
567440;28511;20406
567440;28502;20362
567440;28502;20362
567450;28502;20362
567450;28498;20339
567450;28498;20339
567490;28498;20339
567490;28488;20295
567490;28488;20295
567500;28488;20295
567500;28484;20273
567500;28484;20273
568100;28484;20273
568100;28474;20225
568100;28474;20225
568150;28474;20225
568150;28469;20204
568150;28469;20204
568240;28469;20204
568240;28460;20160
568240;28460;20160
568290;28460;20160
568290;28455;20138
