15530;-9771;1388;0
15580;-9812;1250;0
15670;-9826;1205;0
15770;-9854;1112;0
15870;-9882;1020;0
15920;-9910;927;0
16010;-9925;881;0
16060;-9953;788;0
16160;-9967;742;0
16210;-9995;649;0
16300;-10009;602;0
16350;-10037;511;0
16450;-10051;465;0
16540;-10078;375;0
16630;-10105;285;0
16680;-10132;196;0
16770;-10146;151;0
16860;-10172;62;0
16960;-10198;-27;0
17050;-10224;-116;0
17140;-10250;-205;0
17240;-10276;-295;0
17330;-10302;-386;0
17430;-10328;-477;0
17520;-10354;-569;0
17570;-10381;-661;0
17670;-10394;-707;0
17770;-10420;-800;0
17820;-10447;-894;0
17910;-10460;-940;0
18010;-10487;-1034;0
18110;-10514;-1129;0
18160;-10541;-1223;0
18260;-10555;-1272;0
18360;-10582;-1368;0
18410;-10610;-1466;0
18510;-10624;-1515;0
18620;-10652;-1613;0
18720;-10679;-1711;0
18820;-10707;-1808;0
18920;-10735;-1906;0
18970;-10763;-2005;0
19080;-10777;-2055;0
19180;-10806;-2155;0
19290;-10835;-2257;0
19400;-10864;-2359;0
19450;-10893;-2461;0
19550;-10907;-2511;0
19660;-10936;-2613;0
19770;-10966;-2717;0
19880;-10995;-2820;0
19990;-11025;-2925;0
20100;-11055;-3029;0
20200;-11085;-3133;0
20260;-11114;-3237;0
20370;-11129;-3289;0
20420;-11159;-3395;0
20530;-11174;-3447;0
20640;-11205;-3553;0
20750;-11235;-3659;0
20860;-11265;-3765;0
20970;-11296;-3871;0
21090;-11326;-3977;0
21200;-11357;-4086;0
21310;-11388;-4194;0
21430;-11420;-4304;0
21480;-11451;-4413;0
21600;-11467;-4467;0
21710;-11498;-4576;0
21820;-11529;-4685;0
21940;-11561;-4793;0
22050;-11592;-4902;0
22110;-11623;-5012;0
22220;-11639;-5067;0
22340;-11671;-5178;0
22400;-11703;-5289;0
22510;-11719;-5345;0
22630;-11751;-5456;0
22750;-11783;-5568;0
22810;-11816;-5681;0
22920;-11832;-5738;0
23040;-11864;-5851;0
23160;-11896;-5966;0
23220;-11928;-6079;0
23340;-11945;-6136;0
23460;-11977;-6250;0
23520;-12009;-6365;0
23640;-12025;-6423;0
23760;-12058;-6538;0
23820;-12091;-6654;0
23940;-12107;-6712;0
24060;-12140;-6828;0
24180;-12173;-6945;0
24310;-12206;-7063;0
24370;-12239;-7181;0
24490;-12256;-7241;0
24620;-12289;-7360;0
24740;-12323;-7479;0
24800;-12357;-7600;0
24930;-12374;-7659;0
25050;-12408;-7780;0
25120;-12442;-7901;0
25240;-12460;-7962;0
25370;-12494;-8084;0
25500;-12529;-8207;0
25630;-12563;-8329;0
25750;-12598;-8451;0
25810;-12632;-8572;0
25940;-12650;-8633;0
26070;-12685;-8757;0
26200;-12720;-8880;0
26330;-12755;-9005;0
26460;-12790;-9128;0
26520;-12826;-9252;0
26650;-12844;-9315;0
26790;-12879;-9441;0
26920;-12916;-9568;0
27050;-12952;-9696;0
27190;-12988;-9823;0
27250;-13025;-9952;0
27390;-13043;-10016;0
27460;-13080;-10146;0
27590;-13099;-10211;0
27730;-13136;-10342;0
27860;-13173;-10471;0
27990;-13209;-10600;0
28130;-13246;-10728;0
28260;-13282;-10856;0
28390;-13319;-10984;0
28530;-13356;-11112;0
28600;-13393;-11242;0
28730;-13411;-11308;0
28870;-13449;-11440;0
29010;-13486;-11573;0
29080;-13523;-11705;0
29210;-13542;-11771;0
29350;-13579;-11902;0
29490;-13615;-12034;0
29620;-13652;-12166;0
29760;-13689;-12299;0
29900;-13726;-12431;0
30040;-13763;-12564;0
30170;-13799;-12696;0
30310;-13836;-12828;0
30450;-13873;-12961;0
30590;-13910;-13093;0
30730;-13947;-13227;0
30800;-13984;-13362;0
30940;-14002;-13429;0
31080;-14040;-13563;0
31220;-14077;-13698;0
31360;-14114;-13833;0
31500;-14152;-13968;0
31640;-14189;-14104;0
31780;-14227;-14240;0
31920;-14265;-14377;0
32060;-14303;-14513;0
32210;-14341;-14650;0
32350;-14379;-14788;0
32500;-14418;-14927;0
32640;-14456;-15066;0
32710;-14495;-15206;0
32860;-14514;-15276;0
33010;-14553;-15417;0
33080;-14592;-15557;0
33220;-14612;-15627;0
33370;-14651;-15766;0
33510;-14689;-15905;0
33590;-14728;-16045;0
33730;-14748;-16116;0
33880;-14787;-16257;0
34030;-14826;-16398;0
34170;-14866;-16540;0
34320;-14905;-16681;0
34460;-14944;-16822;0
34610;-14983;-16963;0
34760;-15022;-17104;0
34910;-15062;-17246;0
35050;-15101;-17388;0
35200;-15141;-17530;0
35350;-15181;-17673;0
35500;-15221;-17816;0
35650;-15261;-17960;0
35800;-15301;-18104;0
35950;-15341;-18249;0
36030;-15382;-18395;0
36180;-15402;-18468;0
36330;-15443;-18613;0
36480;-15483;-18758;0
36630;-15523;-18902;0
36780;-15564;-19046;0
36930;-15604;-19191;0
37080;-15644;-19336;0
37230;-15685;-19482;0
37310;-15726;-19629;0
37470;-15747;-19704;0
37620;-15789;-19854;0
37780;-15831;-20004;0
37930;-15873;-20154;0
38090;-15914;-20303;0
38240;-15956;-20452;0
38400;-15998;-20600;0
38470;-16040;-20750;0
38630;-16061;-20825;0
38790;-16102;-20975;0
38940;-16145;-21126;0
39100;-16186;-21275;0
39250;-16228;-21424;0
39410;-16270;-21573;0
39560;-16312;-21723;0
39720;-16354;-21873;0
39880;-16396;-22024;0
40030;-16439;-22175;0
40190;-16481;-22326;0
40270;-16523;-22477;0
40430;-16545;-22554;0
40590;-16588;-22708;0
40750;-16632;-22863;0
40910;-16676;-23019;0
41080;-16719;-23175;0
41160;-16763;-23330;0
41320;-16785;-23408;0
41480;-16828;-23563;0
41640;-16872;-23718;0
41800;-16915;-23872;0
41880;-16959;-24029;0
42050;-16981;-24107;0
42210;-17025;-24264;0
42370;-17070;-24421;0
42450;-17113;-24577;0
42610;-17135;-24655;0
42770;-17179;-24810;0
42930;-17222;-24964;0
43090;-17266;-25118;0
43260;-17309;-25273;0
43420;-17353;-25429;0
43580;-17397;-25584;0
43740;-17441;-25740;0
43820;-17485;-25895;0
43980;-17507;-25973;0
44150;-17551;-26130;0
44310;-17595;-26287;0
44470;-17640;-26444;0
44630;-17684;-26600;0
44800;-17728;-26756;0
44960;-17772;-26912;0
45120;-17816;-27068;0
45280;-17860;-27225;0
45450;-17905;-27382;0
45530;-17950;-27540;0
45700;-17972;-27619;0
45860;-18017;-27778;0
45950;-18062;-27939;0
46110;-18085;-28018;0
46280;-18130;-28177;0
46440;-18175;-28336;0
46610;-18220;-28495;0
46780;-18265;-28655;0
46940;-18311;-28816;0
47110;-18357;-28976;0
47280;-18402;-29136;0
47360;-18448;-29298;0
47530;-18471;-29378;0
47700;-18518;-29540;0
47870;-18564;-29701;0
48030;-18610;-29863;0
48200;-18657;-30025;0
48290;-18704;-30188;0
48460;-18727;-30269;0
48630;-18775;-30433;0
48800;-18822;-30597;0
48970;-18870;-30760;0
49050;-18917;-30923;0
49220;-18940;-31004;0
49390;-18987;-31164;0
49470;-19033;-31325;0
49640;-19057;-31406;0
49810;-19103;-31566;0
49980;-19150;-31728;0
50150;-19197;-31889;0
50230;-19245;-32052;0
50400;-19268;-32135;0
50580;-19316;-32299;0
50660;-19364;-32464;0
50830;-19388;-32546;0
51000;-19436;-32711;0
51180;-19484;-32875;0
51350;-19531;-33039;0
51520;-19579;-33202;0
51600;-19627;-33366;0
51770;-19651;-33448;0
51940;-19698;-33611;0
52120;-19746;-33776;0
52290;-19794;-33940;0
52370;-19842;-34104;0
52540;-19866;-34186;0
52710;-19913;-34349;0
52890;-19961;-34514;0
53060;-20009;-34679;0
53230;-20058;-34844;0
53400;-20106;-35009;0
53580;-20155;-35175;0
53670;-20203;-35342;0
53840;-20228;-35426;0
54020;-20277;-35594;0
54190;-20325;-35761;0
54360;-20374;-35927;0
54530;-20422;-36092;0
54620;-20470;-36258;0
54800;-20494;-36341;0
54970;-20543;-36508;0
55140;-20591;-36676;0
55230;-20640;-36842;0
55400;-20664;-36925;0
55580;-20712;-37093;0
55750;-20761;-37260;0
55840;-20809;-37428;0
56020;-20834;-37512;0
56190;-20882;-37680;0
56280;-20931;-37849;0
56460;-20956;-37934;0
56630;-21005;-38103;0
56810;-21054;-38271;0
56980;-21102;-38438;0
57150;-21150;-38604;0
57240;-21199;-38771;0
57410;-21223;-38854;0
57590;-21271;-39020;0
57670;-21320;-39188;0
57840;-21343;-39270;0
58010;-21391;-39434;0
58100;-21438;-39597;0
58270;-21462;-39679;0
58430;-21508;-39838;0
58590;-21554;-39996;0
58750;-21599;-40151;0
58900;-21643;-40301;0
59050;-21686;-40449;0
59200;-21728;-40594;0
59280;-21770;-40738;0
59420;-21791;-40810;0
59570;-21832;-40951;0
59710;-21872;-41090;0
59850;-21912;-41227;0
59990;-21951;-41361;0
60130;-21990;-41495;0
60260;-22028;-41625;0
60390;-22066;-41755;0
60530;-22103;-41882;0
60650;-22139;-42008;0
60780;-22175;-42132;0
60910;-22209;-42253;0
60970;-22243;-42373;0
61090;-22260;-42432;0
61210;-22293;-42550;0
61330;-22325;-42666;0
61440;-22357;-42780;0
61560;-22388;-42893;0
61670;-22419;-43004;0
61780;-22449;-43112;0
61890;-22478;-43219;0
62000;-22506;-43323;0
62100;-22534;-43424;0
62200;-22561;-43524;0
62250;-22588;-43622;0
62350;-22602;-43671;0
62450;-22628;-43768;0
62550;-22653;-43863;0
62640;-22678;-43956;0
62730;-22702;-44047;0
62830;-22725;-44136;0
62920;-22748;-44225;0
63000;-22770;-44312;0
63090;-22791;-44398;0
63180;-22812;-44483;0
63220;-22831;-44565;0
63300;-22841;-44606;0
63380;-22860;-44687;0
63460;-22879;-44767;0
63540;-22897;-44845;0
63620;-22914;-44921;0
63700;-22931;-44997;0
63730;-22947;-45072;0
63810;-22955;-45110;0
63890;-22971;-45185;0
63960;-22986;-45259;0
64030;-23001;-45331;0
64070;-23015;-45403;0
64140;-23022;-45438;0
64210;-23035;-45507;0
64270;-23049;-45574;0
64340;-23061;-45640;0
64400;-23074;-45704;0
64470;-23085;-45768;0
64500;-23097;-45832;0
64560;-23102;-45863;0
64630;-23113;-45926;0
64690;-23124;-45989;0
64750;-23134;-46051;0
64810;-23143;-46112;0
64870;-23153;-46173;0
64940;-23162;-46234;0
65000;-23172;-46296;0
65060;-23181;-46358;0
65120;-23190;-46419;0
65150;-23198;-46481;0
65210;-23202;-46511;0
65270;-23210;-46572;0
65300;-23218;-46633;0
65360;-23221;-46664;0
65430;-23228;-46725;0
65490;-23234;-46786;0
65540;-23240;-46846;0
65570;-23245;-46906;0
65630;-23247;-46935;0
65700;-23251;-46994;0
65760;-23255;-47051;0
65790;-23258;-47108;0
65850;-23259;-47135;0
65910;-23261;-47189;0
65970;-23263;-47243;0
66020;-23265;-47296;0
66080;-23265;-47347;0
66130;-23265;-47398;0
66160;-23264;-47448;0
66210;-23264;-47473;0
66270;-23262;-47523;0
66290;-23259;-47572;0
66350;-23257;-47596;0
66400;-23253;-47645;0
66450;-23247;-47693;0
66480;-23241;-47741;0
66530;-23238;-47766;0
66590;-23230;-47814;0
66640;-23222;-47862;0
66670;-23212;-47910;0
66720;-23207;-47934;0
66780;-23196;-47982;0
66830;-23185;-48029;0
66860;-23173;-48075;0
66910;-23166;-48098;0
66970;-23153;-48144;0
67020;-23139;-48190;0
67050;-23123;-48235;0
67110;-23115;-48257;0
67160;-23099;-48302;0
67220;-23082;-48346;0
67280;-23064;-48389;0
67330;-23045;-48432;0
67390;-23026;-48474;0
67440;-23005;-48516;0
67500;-22984;-48557;0
67530;-22962;-48598;0
67580;-22951;-48619;0
67640;-22927;-48659;0
67690;-22903;-48699;0
67720;-22878;-48739;0
67770;-22866;-48758;0
67820;-22840;-48797;0
67870;-22813;-48834;0
67920;-22786;-48871;0
67970;-22758;-48907;0
68020;-22730;-48942;0
68080;-22701;-48977;0
68100;-22672;-49011;0
68150;-22657;-49028;0
68200;-22628;-49063;0
68260;-22598;-49099;0
68310;-22568;-49134;0
68360;-22537;-49170;0
68420;-22506;-49206;0
68470;-22474;-49241;0
68530;-22443;-49277;0
68580;-22410;-49314;0
68640;-22377;-49350;0
68700;-22344;-49387;0
68730;-22310;-49425;0
68780;-22293;-49444;0
68840;-22258;-49482;0
68900;-22222;-49520;0
68960;-22187;-49559;0
68990;-22151;-49597;0
69050;-22132;-49616;0
69100;-22095;-49655;0
69160;-22057;-49693;0
69210;-22018;-49731;0
69240;-21980;-49768;0
69300;-21960;-49787;0
69350;-21920;-49825;0
69410;-21880;-49863;0
69470;-21839;-49901;0
69520;-21798;-49939;0
69580;-21757;-49977;0
69640;-21715;-50016;0
69700;-21673;-50055;0
69730;-21630;-50094;0
69790;-21609;-50114;0
69850;-21565;-50154;0
69910;-21522;-50194;0
69940;-21478;-50234;0
70000;-21455;-50255;0
70060;-21411;-50295;0
70130;-21365;-50336;0
70190;-21319;-50377;0
70250;-21274;-50418;0
70320;-21227;-50458;0
70380;-21180;-50499;0
70440;-21133;-50540;0
70510;-21085;-50580;0
70570;-21036;-50621;0
70640;-20987;-50661;0
70700;-20937;-50702;0
70770;-20886;-50743;0
70840;-20835;-50784;0
70900;-20783;-50826;0
70940;-20732;-50867;0
71000;-20706;-50888;0
71070;-20654;-50930;0
71140;-20601;-50972;0
71170;-20548;-51014;0
71240;-20521;-51036;0
71280;-20467;-51079;0
71350;-20440;-51101;0
71420;-20384;-51145;0
71490;-20329;-51189;0
71560;-20274;-51234;0
71630;-20218;-51278;0
71710;-20163;-51322;0
71780;-20106;-51367;0
71850;-20050;-51412;0
71920;-19993;-51457;0
72000;-19937;-51503;0
72070;-19879;-51548;0
72150;-19822;-51594;0
72220;-19763;-51641;0
72300;-19704;-51688;0
72370;-19646;-51735;0
72410;-19586;-51782;0
72490;-19557;-51806;0
72560;-19498;-51853;0
72600;-19438;-51901;0
72680;-19408;-51924;0
72750;-19348;-51972;0
72790;-19288;-52020;0
72870;-19258;-52044;0
72950;-19196;-52093;0
72990;-19135;-52142;0
73070;-19104;-52166;0
73150;-19041;-52215;0
73230;-18979;-52264;0
73310;-18915;-52314;0
73390;-18851;-52364;0
73480;-18787;-52415;0
73560;-18722;-52466;0
73640;-18657;-52517;0
73720;-18592;-52568;0
73810;-18526;-52619;0
73890;-18460;-52670;0
73940;-18393;-52723;0
74020;-18360;-52749;0
74110;-18293;-52801;0
74190;-18226;-52853;0
74280;-18160;-52905;0
74360;-18092;-52958;0
74450;-18024;-53011;0
74540;-17956;-53064;0
74620;-17887;-53118;0
74710;-17818;-53172;0
74800;-17748;-53226;0
74850;-17678;-53281;0
74940;-17643;-53308;0
75030;-17572;-53364;0
75120;-17501;-53419;0
75210;-17430;-53474;0
75300;-17359;-53530;0
75390;-17288;-53586;0
75480;-17216;-53642;0
75530;-17143;-53698;0
75620;-17108;-53726;0
75710;-17036;-53782;0
75800;-16963;-53839;0
75850;-16890;-53895;0
75940;-16853;-53924;0
75990;-16779;-53982;0
76090;-16742;-54011;0
76180;-16666;-54070;0
76280;-16591;-54129;0
76380;-16514;-54188;0
76420;-16438;-54248;0
76520;-16400;-54277;0
76620;-16323;-54336;0
76710;-16246;-54395;0
76810;-16169;-54454;0
76910;-16092;-54512;0
76960;-16014;-54571;0
77060;-15974;-54601;0
77160;-15894;-54660;0
77260;-15813;-54718;0
77350;-15734;-54774;0
77450;-15654;-54830;0
77550;-15575;-54884;0
77640;-15495;-54939;0
77740;-15416;-54993;0
77830;-15336;-55047;0
77880;-15258;-55099;0
77970;-15219;-55125;0
78060;-15142;-55176;0
78110;-15066;-55227;0
78200;-15029;-55251;0
78240;-14955;-55300;0
78330;-14918;-55325;0
78420;-14845;-55373;0
78500;-14772;-55421;0
78540;-14700;-55468;0
78620;-14665;-55491;0
78700;-14597;-55536;0
78780;-14530;-55580;0
78860;-14464;-55623;0
78900;-14398;-55665;0
78970;-14366;-55686;0
79050;-14302;-55727;0
79090;-14239;-55768;0
79160;-14207;-55789;0
79240;-14144;-55829;0
79310;-14082;-55869;0
79380;-14021;-55908;0
79450;-13960;-55947;0
79520;-13898;-55986;0
79600;-13837;-56025;0
79670;-13775;-56064;0
79710;-13713;-56104;0
79780;-13682;-56124;0
79850;-13619;-56163;0
79930;-13557;-56202;0
79960;-13496;-56241;0
80030;-13465;-56260;0
80100;-13404;-56299;0
80180;-13344;-56337;0
80250;-13283;-56376;0
80320;-13222;-56414;0
80390;-13161;-56453;0
80460;-13101;-56491;0
80500;-13040;-56529;0
80570;-13009;-56549;0
80640;-12949;-56587;0
80710;-12888;-56625;0
80790;-12827;-56664;0
80860;-12767;-56702;0
80930;-12706;-56740;0
81000;-12647;-56778;0
81070;-12587;-56815;0
81110;-12527;-56853;0
81180;-12497;-56872;0
81250;-12436;-56910;0
81330;-12376;-56948;0
81400;-12316;-56986;0
81470;-12256;-57023;0
81540;-12197;-57060;0
81610;-12137;-57097;0
81680;-12078;-57133;0
81750;-12019;-57169;0
81790;-11959;-57205;0
81860;-11929;-57222;0
81930;-11869;-57257;0
82000;-11809;-57291;0
82070;-11749;-57324;0
82140;-11688;-57357;0
82210;-11627;-57389;0
82280;-11566;-57420;0
82350;-11505;-57450;0
82430;-11443;-57479;0
82500;-11381;-57507;0
82570;-11318;-57534;0
82640;-11255;-57561;0
82710;-11191;-57586;0
82780;-11128;-57610;0
82820;-11064;-57633;0
82890;-11032;-57644;0
82960;-10967;-57665;0
83000;-10902;-57686;0
83070;-10869;-57695;0
83140;-10805;-57714;0
83210;-10741;-57731;0
83280;-10677;-57747;0
83310;-10613;-57762;0
83380;-10581;-57769;0
83450;-10515;-57783;0
83530;-10450;-57795;0
83600;-10385;-57806;0
83630;-10320;-57816;0
83710;-10288;-57821;0
83780;-10223;-57829;0
83850;-10159;-57836;0
83920;-10094;-57843;0
83990;-10030;-57848;0
84060;-9965;-57852;0
84090;-9900;-57855;0
84160;-9867;-57856;0
84230;-9802;-57858;0
84260;-9738;-57859;0
84330;-9705;-57859;0
84410;-9640;-57860;0
84480;-9573;-57861;0
84510;-9506;-57861;0
84580;-9473;-57861;0
84650;-9407;-57860;0
84730;-9340;-57860;0
84760;-9272;-57859;0
84840;-9238;-57859;0
84910;-9169;-57857;0
84990;-9099;-57856;0
85060;-9028;-57854;0
85140;-8957;-57851;0
85210;-8886;-57848;0
85280;-8814;-57845;0
85350;-8743;-57840;0
85430;-8671;-57835;0
85500;-8600;-57829;0
85570;-8528;-57823;0
85650;-8455;-57816;0
85720;-8381;-57808;0
85800;-8307;-57801;0
85870;-8233;-57793;0
85910;-8160;-57785;0
85980;-8123;-57781;0
86060;-8048;-57773;0
86100;-7972;-57764;0
86180;-7934;-57760;0
86250;-7858;-57751;0
86330;-7782;-57742;0
86400;-7707;-57734;0
86480;-7630;-57724;0
86520;-7554;-57715;0
86600;-7515;-57710;0
86680;-7437;-57700;0
86760;-7358;-57690;0
86800;-7278;-57679;0
86880;-7238;-57673;0
86960;-7159;-57661;0
87040;-7078;-57648;0
87120;-6998;-57635;0
87210;-6918;-57621;0
87250;-6838;-57606;0
87330;-6798;-57599;0
87410;-6716;-57584;0
87450;-6634;-57568;0
87540;-6593;-57560;0
87620;-6512;-57545;0
87700;-6430;-57529;0
87750;-6348;-57512;0
87830;-6306;-57504;0
87920;-6223;-57488;0
88000;-6139;-57471;0
88050;-6054;-57454;0
88140;-6011;-57445;0
88220;-5925;-57428;0
88310;-5839;-57411;0
88400;-5753;-57394;0
88490;-5666;-57376;0
88580;-5580;-57359;0
88660;-5493;-57342;0
88750;-5407;-57324;0
88800;-5319;-57307;0
88890;-5275;-57298;0
88980;-5186;-57280;0
89070;-5097;-57262;0
89120;-5007;-57244;0
89210;-4962;-57235;0
89300;-4872;-57217;0
89350;-4780;-57199;0
89440;-4734;-57189;0
89540;-4642;-57171;0
89630;-4549;-57152;0
89730;-4457;-57133;0
89820;-4365;-57113;0
89920;-4273;-57093;0
90010;-4180;-57073;0
90060;-4087;-57052;0
90160;-4039;-57042;0
90260;-3943;-57020;0
90360;-3847;-56997;0
90450;-3752;-56975;0
90500;-3657;-56953;0
90600;-3609;-56942;0
90700;-3513;-56919;0
90800;-3417;-56896;0
90850;-3319;-56873;0
90950;-3271;-56861;0
91050;-3173;-56838;0
91150;-3074;-56814;0
91250;-2976;-56791;0
91310;-2877;-56767;0
91410;-2828;-56756;0
91510;-2729;-56732;0
91560;-2628;-56708;0
91670;-2578;-56696;0
