383472;-53950;-5204
383598;-53962;-5142
383786;-53998;-4958
383974;-54034;-4773
384098;-54058;-4651
384222;-54081;-4529
384408;-54117;-4347
384592;-54152;-4165
384776;-54187;-3985
384959;-54222;-3805
385081;-54245;-3685
385323;-54291;-3447
385386;-54303;-3386
385468;-54319;-3305
385794;-54380;-2984
386047;-54425;-2734
386165;-54446;-2617
386401;-54486;-2385
386518;-54506;-2269
386693;-54535;-2096
386809;-54555;-1981
386982;-54584;-1810
387155;-54613;-1640
387326;-54641;-1470
387497;-54669;-1301
387666;-54695;-1133
387835;-54720;-965
388002;-54744;-799
388169;-54768;-633
388335;-54791;-468
388500;-54814;-303
388609;-54830;-194
388772;-54852;-32
388881;-54867;77
389097;-54897;292
389204;-54911;399
389364;-54932;559
389418;-54939;612
389677;-54970;871
389848;-54987;1043
390056;-55006;1253
390160;-55015;1357
390314;-55028;1513
390417;-55036;1616
390621;-55053;1822
390723;-55061;1925
390874;-55073;2077
390925;-55076;2128
391170;-55094;2376
391382;-55107;2590
391480;-55112;2690
391676;-55119;2889
391774;-55123;2988
391919;-55128;3136
392016;-55131;3234
392160;-55135;3381
392304;-55139;3527
392449;-55143;3675
392596;-55146;3824
392745;-55150;3976
392896;-55154;4129
392997;-55156;4232
393151;-55159;4388
393265;-55161;4493
393480;-55161;4706
393589;-55160;4813
393753;-55157;4974
393863;-55155;5082
394031;-55152;5246
394201;-55148;5412
394373;-55143;5579
394547;-55138;5748
394720;-55132;5916
394893;-55126;6082
395065;-55121;6248
395180;-55117;6358
395351;-55111;6523
395464;-55106;6632
395634;-55100;6795
395803;-55093;6957
395971;-55084;7118
396141;-55074;7280
396255;-55066;7389
396428;-55051;7553
396603;-55035;7719
396780;-55019;7887
396959;-55001;8057
397141;-54983;8227
397321;-54963;8398
397440;-54950;8511
397618;-54929;8679
397795;-54906;8847
397972;-54882;9013
398150;-54855;9182
398330;-54828;9351
398513;-54800;9523
398697;-54770;9695
398819;-54749;9810
399002;-54718;9982
399124;-54696;10095
399303;-54664;10265
399477;-54632;10435
399653;-54599;10607
399830;-54566;10781
400007;-54532;10955
400183;-54497;11127
400358;-54462;11299
400532;-54424;11469
400705;-54385;11639
400880;-54344;11810
401054;-54301;11982
401228;-54259;12152
401340;-54215;12322
401444;-54171;12492
401549;-54127;12665
401619;-54097;12780
401723;-54052;12953
401826;-54008;13125
401929;-53963;13297
402032;-53918;13471
402102;-53888;13588
402206;-53844;13764
402275;-53816;13881
402378;-53775;14056
402448;-53749;14173
402553;-53711;14350
402624;-53685;14469
402730;-53648;14647
402836;-53611;14825
402942;-53575;15003
403050;-53539;15182
403158;-53502;15363
403230;-53478;15484
403338;-53442;15664
403446;-53405;15844
403553;-53369;16023
403703;-53333;16201
403890;-53297;16381
404079;-53261;16563
404207;-53236;16685
404397;-53199;16868
404524;-53175;16989
404713;-53138;17170
404839;-53114;17290
405027;-53078;17470
407264;-53043;17647
407387;-53020;17768
407633;-52977;18012
407731;-52957;18135
407878;-52930;18322
407977;-52913;18447
408125;-52892;18636
408225;-52880;18764
408375;-52865;18956
408426;-52861;19021
408680;-52843;19345
408899;-52832;19625
409004;-52829;19757
409162;-52825;19958
409365;-52822;20160
409571;-52819;20363
409778;-52817;20567
409917;-52815;20704
410126;-52813;20911
410336;-52810;21119
410547;-52807;21328
410760;-52804;21538
410973;-52800;21750
411196;-52794;21963
411443;-52787;22177
411692;-52778;22392
411943;-52767;22608
412195;-52754;22826
412363;-52744;22971
412618;-52728;23190
412789;-52716;23337
413048;-52696;23558
413141;-52688;23637
413560;-52647;24002
413890;-52608;24318
414046;-52587;24468
414282;-52554;24693
414518;-52519;24919
414755;-52481;25145
414914;-52455;25297
415153;-52413;25525
415312;-52385;25677
415552;-52340;25906
415654;-52320;26002
416049;-52241;26378
416391;-52170;26703
416634;-52117;26934
416861;-52065;27154
417075;-52014;27363
417281;-51964;27563
417416;-51931;27693
417613;-51883;27884
417804;-51835;28069
417928;-51804;28189
418111;-51758;28366
418229;-51728;28481
418403;-51684;28649
418572;-51640;28812
418736;-51598;28971
418895;-51558;29125
418999;-51531;29225
419150;-51492;29371
419297;-51454;29513
419393;-51430;29606
419532;-51394;29741
419623;-51370;29828
419756;-51336;29956
419842;-51314;30039
419967;-51282;30161
420048;-51261;30239
420167;-51231;30354
420281;-51201;30465
420392;-51173;30572
420500;-51146;30676
420570;-51128;30743
420672;-51102;30842
420772;-51076;30939
420870;-51051;31034
420966;-51027;31126
421028;-51011;31187
421121;-50988;31277
421212;-50965;31365
421302;-50942;31452
421392;-50919;31539
421451;-50904;31596
421539;-50882;31682
421628;-50859;31768
421717;-50837;31853
421806;-50814;31939
421865;-50799;31997
421954;-50777;32082
422042;-50754;32168
422131;-50732;32254
422190;-50717;32311
422309;-50687;32426
422368;-50672;32483
422457;-50649;32569
422516;-50635;32626
422634;-50605;32741
422693;-50589;32798
422782;-50567;32884
422841;-50552;32941
422960;-50522;33056
423019;-50507;33113
423108;-50484;33199
423167;-50469;33256
423285;-50439;33370
423344;-50424;33428
423433;-50402;33513
423492;-50387;33571
423581;-50364;33656
423670;-50342;33742
423758;-50319;33828
423818;-50304;33885
423906;-50281;33971
423995;-50259;34057
424084;-50236;34143
424173;-50214;34228
424261;-50191;34314
424350;-50169;34400
424409;-50154;34457
424498;-50131;34543
424557;-50116;34600
424646;-50093;34686
424734;-50071;34771
424823;-50048;34857
424912;-50026;34943
425000;-50003;35029
425089;-49980;35114
425177;-49958;35200
425266;-49935;35285
425355;-49913;35371
425443;-49890;35457
425532;-49868;35542
425591;-49853;35599
425680;-49830;35685
425739;-49815;35742
425827;-49792;35828
425916;-49770;35913
426004;-49747;35999
426093;-49725;36085
426152;-49710;36142
426241;-49687;36227
426300;-49672;36284
426388;-49649;36370
426447;-49634;36427
426536;-49612;36513
426625;-49589;36598
426713;-49567;36684
426802;-49544;36770
426891;-49521;36855
426979;-49499;36941
427068;-49476;37027
427157;-49453;37112
427245;-49431;37198
427334;-49408;37284
427423;-49386;37370
427512;-49363;37455
427571;-49348;37512
427660;-49325;37598
427749;-49302;37684
427838;-49280;37770
427927;-49257;37856
427986;-49242;37913
428104;-49212;38027
428164;-49196;38084
428253;-49174;38170
428312;-49159;38228
428431;-49128;38342
428490;-49113;38399
428579;-49090;38485
428609;-49083;38514
428639;-49075;38543
428773;-49041;38672
428833;-49026;38730
428951;-48996;38844
429010;-48981;38901
429186;-48935;39071
429245;-48920;39128
429396;-48882;39274
99;-48845;39413
188;-48822;39499
277;-48800;39585
337;-48784;39642
426;-48762;39728
515;-48739;39814
604;-48716;39899
693;-48693;39985
782;-48671;40071
841;-48656;40128
930;-48633;40214
990;-48618;40271
1108;-48587;40386
1168;-48572;40443
1257;-48550;40529
1286;-48542;40558
1405;-48512;40672
1548;-48475;40811
1637;-48452;40896
1726;-48430;40982
1786;-48414;41040
1875;-48392;41125
1934;-48376;41183
2023;-48354;41269
2112;-48331;41354
2201;-48308;41440
2261;-48293;41497
2350;-48270;41583
2439;-48248;41669
2528;-48225;41755
2617;-48202;41841
2676;-48187;41898
2795;-48157;42013
2854;-48141;42070
2943;-48119;42156
3003;-48103;42213
3092;-48081;42299
3181;-48058;42385
3270;-48035;42471
3359;-48012;42556
3418;-47997;42614
3506;-47974;42700
3595;-47952;42785
3684;-47929;42871
3743;-47914;42928
3831;-47891;43014
3920;-47868;43100
4008;-47845;43186
4067;-47830;43243
4185;-47800;43358
4244;-47785;43415
4333;-47762;43501
4422;-47739;43587
4510;-47716;43673
4569;-47701;43730
4687;-47671;43844
4746;-47656;43902
4835;-47633;43987
4923;-47610;44073
5012;-47587;44159
