516231;37514;27001
516271;37483;26959
516396;37358;26791
516510;37265;26665
516695;37111;26457
516839;36989;26293
516975;36871;26134
517105;36756;25980
517157;36645;25831
517206;36537;25686
517242;36457;25579
517288;36352;25440
517344;36223;25267
517388;36121;25131
517431;36020;24997
517471;35923;24867
517509;35830;24743
517545;35741;24624
517571;35675;24537
517614;35567;24393
517647;35481;24279
517671;35418;24195
517711;35314;24056
517742;35231;23947
517772;35150;23838
517802;35069;23730
517831;34989;23624
517860;34910;23518
517881;34851;23440
517915;34754;23311
517942;34677;23208
517968;34601;23107
517994;34525;23006
518019;34450;22907
518044;34376;22808
518068;34304;22711
518092;34232;22616
518115;34161;22521
518137;34091;22428
518159;34021;22336
518181;33953;22245
518202;33886;22155
518223;33819;22067
518243;33754;21980
518263;33689;21893
518282;33625;21808
518302;33562;21725
518321;33498;21643
518341;33434;21563
518357;33385;21505
518385;33302;21413
518409;33234;21344
518428;33181;21295
518463;33091;21218
518493;33017;21161
518524;32943;21107
518547;32888;21067
518637;32779;20988
518687;32725;20950
518755;32654;20900
518826;32582;20853
518881;32528;20819
518958;32456;20778
519038;32383;20740
519165;32275;20690
519209;32238;20676
519323;32148;20644
519393;32094;20628
519514;32005;20607
519614;31935;20593
519690;31882;20586
519820;31796;20577
519873;31762;20576
519983;31692;20573
520101;31618;20571
520251;31526;20568
520345;31469;20566
520542;31353;20563
520573;31273;20563
520718;31193;20565
520932;31070;20574
521004;31029;20578
521142;30924;20593
521196;30861;20605
521269;30776;20624
521344;30691;20647
521402;30625;20666
521480;30536;20691
521582;30420;20724
521665;30326;20751
521729;30253;20772
521838;30129;20808
521929;30027;20837
521998;29948;20860
522092;29840;20891
522190;29730;20924
522340;29562;20977
522442;29447;21016
522519;29362;21046
522630;29245;21091
522777;29097;21154
522898;28977;21209
523021;28855;21267
523148;28731;21328
523310;28573;21408
523442;28444;21475
523577;28313;21544
523751;28145;21633
523858;28041;21689
524004;27900;21764
524192;27720;21861
524307;27609;21920
524503;27420;22022
524624;27303;22085
524788;27146;22170
524955;26986;22256
525082;26864;22323
525312;26574;22482
525378;26489;22528
525546;26274;22648
525683;26099;22746
525787;25966;22821
526000;25695;22974
526109;25557;23053
526292;25323;23186
526442;25134;23295
526631;24893;23434
526785;24698;23546
526901;24551;23631
527098;24302;23775
527257;24099;23892
527338;23997;23951
527582;23687;24131
527719;23530;24221
528038;23266;24375
528296;23051;24499
528623;22779;24656
528821;22614;24751
529088;22392;24879
529290;22224;24976
529566;21995;25109
529982;21649;25308
530261;21417;25441
530472;21242;25542
530826;20947;25712
531112;20709;25849
531329;20529;25953
531766;20165;26161
532061;19921;26302
532358;19674;26444
532658;19425;26587
532960;19175;26731
533265;18922;26876
533649;18604;27059
533803;18476;27133
534192;18153;27318
534582;17829;27504
534887;17577;27649
535110;17392;27756
535473;17091;27929
535822;16801;28096
536026;16631;28193
536352;16360;28349
536594;16159;28464
536819;15971;28572
537037;15791;28676
537194;15660;28751
537446;15450;28871
537638;15290;28962
537867;15099;29071
537998;14990;29133
538208;14815;29232
538328;14714;29288
538520;14553;29378
538630;14460;29429
538781;14334;29499
538962;14181;29582
539095;14069;29643
539256;13933;29717
539351;13853;29759
539507;13720;29829
539572;13668;29857
539734;13536;29925
539865;13431;29979
540027;13299;30046
540125;13220;30086
540288;13087;30151
540385;13007;30190
540548;12874;30255
540678;12767;30306
540808;12659;30356
540908;12577;30394
541073;12440;30457
541203;12332;30505
541366;12196;30565
541496;12088;30613
541594;12006;30648
541757;11870;30706
541888;11761;30751
541986;11678;30785
542149;11541;30841
542275;11431;30885
542399;11321;30928
542554;11183;30982
542678;11072;31024
542802;10961;31065
542894;10878;31096
543018;10767;31137
543204;10600;31196
543266;10544;31216
543420;10404;31265
543513;10320;31293
543667;10179;31340
543760;10095;31368
543915;9954;31414
544007;9870;31441
544131;9757;31476
87;9643;31511
211;9530;31545
368;9386;31588
492;9272;31622
616;9158;31654
740;9044;31686
863;8930;31718
987;8816;31749
1111;8701;31780
1235;8587;31810
1360;8472;31840
1484;8357;31869
1607;8243;31899
1755;8099;31935
1844;8013;31956
1963;7898;31984
2111;7754;32019
2170;7697;32033
2291;7580;32062
2417;7457;32091
2542;7337;32120
2663;7219;32148
2781;7104;32175
2900;6988;32202
3021;6871;32229
3171;6726;32263
3289;6610;32290
3408;6495;32317
3527;6380;32344
3646;6264;32371
3764;6149;32398
3883;6034;32425
4002;5918;32452
4120;5803;32479
4244;5683;32507
4366;5564;32535
4490;5444;32563
4613;5324;32590
4706;5234;32611
4831;5112;32640
4955;4992;32668
5078;4873;32695
5203;4751;32724
5327;4630;32752
5449;4512;32779
5574;4390;32807
5695;4273;32835
5814;4157;32861
5933;4042;32888
6054;3924;32915
6178;3804;32943
6328;3658;32977
6417;3571;32997
6536;3456;33024
6656;3339;33051
6780;3218;33079
6904;3098;33107
7027;2978;33134
7151;2858;33162
7275;2738;33190
7398;2617;33218
7521;2498;33246
7645;2378;33274
7739;2287;33295
7863;2166;33323
7988;2044;33351
8085;1949;33373
8223;1815;33404
8356;1685;33434
8451;1593;33456
8573;1474;33483
8697;1353;33512
8821;1232;33540
8942;1114;33567
9061;999;33594
9179;884;33621
9298;768;33647
9419;650;33675
9567;505;33708
9686;390;33735
9804;275;33762
9923;159;33789
10011;73;33809
10137;-50;33837
10256;-165;33864
10377;-284;33892
10502;-405;33920
10596;-497;33941
10745;-642;33975
10864;-757;34002
11012;-902;34035
11100;-988;34055
11248;-1132;34089
11337;-1219;34109
11456;-1334;34136
11574;-1450;34163
11722;-1594;34196
11811;-1680;34216
11929;-1796;34243
12048;-1911;34270
12166;-2026;34297
12284;-2142;34323
12403;-2257;34350
12522;-2373;34377
12640;-2488;34404
12759;-2604;34431
12877;-2719;34457
12995;-2834;34484
13114;-2950;34511
13232;-3065;34538
13351;-3181;34565
13469;-3296;34591
13617;-3440;34625
13736;-3556;34652
13854;-3671;34678
13943;-3757;34699
14091;-3902;34732
14209;-4017;34759
14328;-4133;34786
14418;-4221;34806
14566;-4365;34840
14655;-4452;34860
14803;-4596;34893
14922;-4711;34920
15040;-4827;34947
15129;-4913;34967
