55850;-21800;95000
55854;-21800;95000
55857;-21700;95000
55861;-21700;95000
55865;-21600;95000
55868;-21600;95000
55872;-21600;95000
55876;-21500;95000
55880;-21500;95000
55883;-21500;95000
55887;-21400;95000
55891;-21400;95000
55894;-21400;95000
55898;-21300;95000
55902;-21300;95000
55905;-21200;95000
55909;-21200;95000
55913;-21200;95000
55916;-21100;95000
55920;-21100;95000
55924;-21100;95000
55927;-21000;95000
55931;-21000;95000
55935;-20900;95000
55938;-20900;95000
55942;-20900;95000
55946;-20800;95000
55949;-20800;95000
55953;-20800;95000
55957;-20700;95000
55960;-20700;95000
55964;-20700;95000
55968;-20600;95000
55971;-20600;95000
55975;-20500;95000
55979;-20500;95000
55982;-20500;95000
55986;-20400;95000
55990;-20400;95000
55993;-20400;95000
55997;-20300;95000
56000;-20300;95000
56004;-20300;95000
56008;-20200;95000
56011;-20200;94900
56015;-20100;94900
56019;-20100;94900
56022;-20100;94900
56026;-20000;94900
56029;-20000;94900
56033;-20000;94900
56037;-19900;94900
56040;-19900;94900
56044;-19900;94900
56048;-19800;94900
56051;-19800;94900
56055;-19700;94900
56058;-19700;94900
56062;-19700;94900
56066;-19600;94900
56069;-19600;94900
56073;-19600;94900
56077;-19500;94900
56080;-19500;94900
56084;-19500;94900
56088;-19400;94900
56091;-19400;94900
56095;-19300;94900
56098;-19300;94900
56102;-19300;94900
56106;-19200;94900
56109;-19200;94900
56113;-19200;94900
56117;-19100;94900
56120;-19100;94900
56124;-19100;94900
56128;-19000;94900
56131;-19000;94900
56135;-18900;94900
56139;-18900;94900
56142;-18900;94900
56146;-18800;94800
56150;-18800;94800
56153;-18800;94800
56157;-18700;94800
56161;-18700;94800
56164;-18700;94800
56168;-18600;94800
56172;-18600;94800
56175;-18500;94800
56179;-18500;94800
56183;-18500;94800
56186;-18400;94800
56190;-18400;94800
56194;-18400;94800
56197;-18300;94800
56201;-18300;94800
56205;-18200;94800
56208;-18200;94800
56212;-18200;94800
56216;-18100;94800
56220;-18100;94800
56223;-18100;94800
56227;-18000;94800
56231;-18000;94800
56235;-18000;94800
56238;-17900;94800
56242;-17900;94800
56246;-17800;94800
56249;-17800;94800
56253;-17800;94800
56257;-17700;94800
56261;-17700;94800
56264;-17700;94800
56268;-17600;94800
56272;-17600;94800
56276;-17500;94800
56280;-17500;94800
56283;-17500;94800
56287;-17400;94800
56291;-17400;94800
56295;-17400;94700
56298;-17300;94700
56302;-17300;94700
56306;-17200;94700
56310;-17200;94700
56314;-17200;94700
56318;-17100;94700
56321;-17100;94700
