545874;73603;-45854
545947;73623;-45884
546163;73743;-46064
546234;73783;-46123
546410;73881;-46271
546550;73958;-46387
546654;74016;-46474
546723;74054;-46532
546990;74202;-46754
547124;74276;-46866
547257;74350;-46977
547389;74423;-47087
547520;74495;-47196
547649;74567;-47304
547778;74638;-47411
547905;74708;-47517
548031;74778;-47623
548161;74850;-47731
548295;74924;-47843
548432;75000;-47957
548571;75078;-48073
548713;75156;-48192
548854;75234;-48309
548994;75311;-48426
549132;75388;-48541
549269;75463;-48656
549438;75555;-48798
549572;75628;-48911
549705;75700;-49023
549837;75770;-49134
549967;75841;-49244
550096;75910;-49352
550256;75996;-49487
550382;76065;-49594
550511;76136;-49701
550642;76208;-49811
550777;76281;-49924
550915;76357;-50039
551056;76435;-50157
551195;76511;-50274
551333;76587;-50389
551470;76662;-50504
551605;76736;-50617
551739;76810;-50729
551872;76883;-50841
552004;76955;-50951
552134;77026;-51060
552263;77097;-51168
552394;77169;-51278
552528;77242;-51390
552665;77317;-51504
552803;77393;-51620
552940;77469;-51735
553076;77543;-51849
553211;77618;-51962
553344;77692;-52073
553476;77765;-52183
553606;77838;-52293
553736;77910;-52401
553896;77999;-52535
554023;78069;-52641
554148;78139;-52745
554273;78209;-52849
554396;78278;-52952
554517;78348;-53052
554667;78435;-53174
554785;78503;-53271
554901;78570;-53367
555016;78637;-53461
555130;78703;-53554
555242;78768;-53646
555353;78833;-53736
555462;78899;-53824
555596;78982;-53930
555702;79049;-54013
555806;79115;-54095
555909;79180;-54175
556010;79246;-54253
556085;79297;-54310
556208;79383;-54400
556304;79453;-54468
556397;79526;-54532
556528;79618;-54607
556615;79672;-54652
556731;79743;-54711
556846;79814;-54770
556962;79884;-54827
557077;79954;-54883
557192;80024;-54936
557307;80095;-54986
557450;80185;-55044
557563;80257;-55086
557679;80329;-55127
557794;80399;-55168
557909;80468;-55208
558042;80537;-55247
558201;80609;-55286
558365;80683;-55323
558529;80757;-55358
558691;80832;-55388
558853;80906;-55413
559014;80981;-55435
559181;81057;-55453
559357;81136;-55469
559541;81215;-55485
559724;81293;-55501
