476719;58035;24585
476816;58083;24582
476960;58229;24575
477056;58325;24570
477247;58517;24561
477389;58660;24555
477531;58803;24549
477626;58898;24546
477770;59042;24540
477867;59140;24537
478015;59287;24531
478164;59437;24526
478314;59588;24521
478416;59689;24517
478618;59891;24510
478768;60042;24504
478918;60192;24499
479067;60341;24493
479216;60489;24488
479363;60637;24483
479510;60784;24477
479608;60881;24474
479753;61027;24469
479898;61171;24463
480040;61313;24458
480132;61405;24455
480270;61542;24450
480407;61679;24445
480543;61815;24440
480679;61950;24435
480812;62083;24431
480898;62169;24427
481024;62295;24423
481147;62417;24418
481228;62498;24415
481348;62618;24411
481468;62737;24407
481586;62855;24402
481705;62972;24398
481822;63089;24393
481900;63166;24391
482015;63281;24386
482130;63395;24382
482207;63471;24379
482320;63584;24375
482433;63696;24371
482508;63770;24368
482619;63881;24364
482730;63991;24360
482840;64101;24356
482913;64173;24353
483021;64281;24347
483129;64388;24341
483200;64459;24336
483307;64564;24327
483412;64669;24316
483515;64772;24302
483584;64840;24292
483686;64942;24277
483788;65043;24261
483855;65110;24251
483972;65210;24235
484094;65309;24218
484216;65407;24200
484337;65504;24181
484417;65568;24167
484537;65662;24145
484657;65756;24120
484776;65848;24092
484856;65908;24073
484974;65997;24041
485093;66084;24007
485172;66142;23984
485292;66228;23949
485413;66313;23915
485493;66369;23892
485624;66452;23856
485807;66533;23820
485924;66586;23795
486095;66665;23756
486150;66691;23743
486453;66833;23665
486658;66929;23607
486758;66975;23576
486905;67043;23529
487043;67108;23480
487101;67150;23446
487186;67211;23393
487271;67270;23339
487329;67308;23301
487415;67365;23242
487502;67419;23181
487560;67454;23139
487649;67508;23075
487738;67562;23010
487798;67598;22965
487890;67653;22898
487921;67671;22875
488064;67756;22769
488198;67835;22669
488295;67892;22596
488360;67931;22547
488459;67989;22473
488558;68046;22398
488659;68104;22321
488727;68143;22269
488827;68199;22189
488928;68255;22106
489030;68311;22022
489099;68348;21965
489203;68405;21879
489310;68463;21792
489418;68521;21703
489489;68559;21643
489596;68616;21555
489701;68673;21468
489806;68729;21381
489909;68785;21296
490012;68840;21211
490113;68894;21127
490214;68948;21044
490313;69002;20961
490379;69037;20907
490477;69090;20826
490574;69142;20746
490671;69194;20665
490770;69247;20584
490870;69300;20501
490972;69355;20417
491076;69411;20331
491181;69467;20243
491288;69525;20155
491361;69564;20095
491471;69623;20004
491582;69683;19911
491696;69744;19817
491772;69785;19754
491889;69847;19658
492007;69911;19560
492127;69975;19461
492248;70041;19360
492372;70107;19258
492455;70151;19190
492577;70217;19088
492699;70281;18987
492819;70344;18886
492898;70385;18820
493016;70445;18719
493068;70471;18675
493268;70568;18503
493431;70648;18363
493506;70684;18298
493618;70738;18201
493740;70792;18105
493830;70826;18042
493962;70877;17946
494093;70926;17851
494222;70973;17756
494348;71018;17661
494472;71059;17566
494594;71096;17471
494713;71130;17376
494792;71151;17312
494909;71180;17217
495023;71204;17122
495137;71225;17028
495212;71238;16965
495323;71253;16871
495429;71266;16777
495520;71278;16685
495610;71290;16593
495670;71297;16532
495760;71306;16442
495848;71315;16353
495936;71324;16264
496024;71332;16176
496111;71340;16089
496198;71348;16003
496284;71354;15917
496340;71357;15861
496423;71361;15777
496504;71362;15694
496583;71361;15612
496661;71360;15530
496713;71359;15476
496789;71358;15396
496865;71356;15317
496939;71354;15238
497013;71352;15161
497088;71349;15084
497167;71344;15008
497253;71340;14933
497314;71338;14883
497411;71334;14809
497515;71330;14735
497629;71325;14663
497709;71322;14615
497839;71315;14544
497981;71307;14473
498083;71302;14427
498252;71293;14358
498442;71286;14290
498581;71281;14244
498655;71273;14179
498746;71268;14111
498806;71265;14066
498878;71260;14000
498945;71255;13934
499012;71249;13867
499056;71245;13823
499123;71239;13757
499152;71236;13727
499269;71224;13611
499365;71214;13516
499410;71209;13471
499476;71202;13405
499543;71195;13339
499588;71190;13295
499654;71182;13229
499684;71179;13199
499800;71166;13084
499896;71154;12989
499941;71149;12945
500007;71141;12878
500074;71133;12812
500119;71128;12768
500185;71119;12702
500252;71111;12636
500319;71103;12570
500386;71094;12504
500452;71086;12438
500519;71078;12372
500586;71069;12306
500630;71064;12262
500697;71055;12196
500764;71046;12129
500831;71038;12063
500897;71029;11997
500964;71021;11931
501031;71012;11865
501098;71003;11799
501164;70995;11733
501231;70986;11667
501298;70977;11601
501365;70968;11535
501409;70962;11491
501476;70954;11425
501520;70948;11381
501587;70939;11315
501654;70930;11249
501721;70921;11183
501787;70913;11117
501832;70907;11073
501899;70898;11007
501943;70892;10963
502010;70883;10897
502077;70874;10831
502143;70865;10765
502188;70859;10721
502255;70850;10655
502299;70844;10611
502366;70835;10545
502433;70827;10479
502499;70818;10413
502544;70812;10369
502610;70803;10303
502655;70797;10259
502722;70788;10193
502788;70779;10127
502855;70770;10061
502900;70764;10017
502967;70755;9951
503011;70749;9907
503100;70737;9819
503144;70731;9775
503211;70722;9709
503256;70716;9665
503322;70707;9599
503367;70701;9555
503434;70692;9489
503500;70683;9423
503567;70674;9357
503612;70668;9313
503678;70659;9247
503723;70653;9203
503790;70644;9137
503856;70635;9071
503923;70626;9005
503990;70617;8939
504057;70608;8873
504101;70602;8829
504168;70593;8763
504212;70587;8719
504279;70578;8653
504346;70569;8587
504413;70560;8521
504457;70554;8477
504524;70545;8411
504568;70539;8367
504635;70530;8301
504702;70521;8235
