280;-33124;-9570;0
460;-33091;-9658;0
560;-33024;-9833;0
740;-32991;-9921;0
840;-32926;-10094;0
1020;-32893;-10181;0
1110;-32828;-10353;0
1300;-32795;-10440;0
1390;-32730;-10613;0
1570;-32697;-10699;0
1670;-32632;-10872;0
1850;-32599;-10959;0
1940;-32533;-11131;0
2130;-32501;-11217;0
2220;-32435;-11390;0
2400;-32402;-11476;0
2500;-32337;-11647;0
2680;-32304;-11734;0
2770;-32238;-11906;0
2960;-32204;-11994;0
3060;-32137;-12170;0
3250;-32103;-12259;0
3350;-32034;-12440;0
3550;-31998;-12532;0
3640;-31928;-12714;0
3830;-31894;-12804;0
3930;-31825;-12983;0
4110;-31792;-13070;0
4200;-31726;-13243;0
4390;-31693;-13329;0
4480;-31627;-13501;0
4670;-31594;-13587;0
4760;-31528;-13759;0
4940;-31494;-13846;0
5030;-31428;-14018;0
5220;-31395;-14105;0
5310;-31329;-14278;0
5500;-31296;-14365;0
5590;-31229;-14539;0
5780;-31196;-14626;0
5870;-31129;-14801;0
6060;-31095;-14889;0
6160;-31029;-15065;0
6350;-30995;-15152;0
6440;-30928;-15329;0
6630;-30894;-15418;0
6730;-30826;-15598;0
6930;-30791;-15690;0
7030;-30721;-15875;0
7230;-30685;-15969;0
7330;-30615;-16154;0
7520;-30580;-16245;0
7610;-30512;-16426;0
7800;-30478;-16515;0
7900;-30411;-16691;0
8080;-30378;-16779;0
8180;-30311;-16955;0
8360;-30278;-17042;0
8460;-30212;-17217;0
8640;-30179;-17304;0
8740;-30113;-17478;0
8920;-30080;-17565;0
9020;-30014;-17740;0
9200;-29981;-17827;0
9300;-29915;-18002;0
9480;-29882;-18089;0
9570;-29817;-18261;0
9760;-29784;-18347;0
9850;-29719;-18519;0
10040;-29686;-18606;0
10130;-29619;-18782;0
10330;-29585;-18871;0
10420;-29516;-19051;0
10620;-29482;-19142;0
10710;-29412;-19324;0
10900;-29378;-19414;0
11000;-29310;-19590;0
11180;-29277;-19677;0
11270;-29211;-19849;0
11450;-29178;-19934;0
11550;-29112;-20104;0
11730;-29079;-20189;0
11820;-29013;-20360;0
12000;-28980;-20445;0
12090;-28914;-20614;0
12270;-28881;-20699;0
12370;-28815;-20869;0
12550;-28782;-20953;0
12640;-28716;-21123;0
12820;-28683;-21208;0
12910;-28617;-21377;0
13090;-28584;-21462;0
13190;-28517;-21631;0
13370;-28484;-21717;0
13470;-28416;-21890;0
13660;-28381;-21978;0
13750;-28312;-22156;0
13940;-28277;-22245;0
14040;-28207;-22424;0
14230;-28173;-22513;0
14320;-28105;-22688;0
14510;-28071;-22775;0
14600;-28004;-22947;0
14780;-27970;-23034;0
14880;-27903;-23206;0
15060;-27870;-23293;0
15150;-27803;-23466;0
15340;-27769;-23552;0
15430;-27704;-23722;0
15610;-27671;-23807;0
15700;-27605;-23977;0
15880;-27573;-24062;0
15970;-27507;-24231;0
16150;-27475;-24316;0
