425689;38743;-51552
425738;38761;-51535
425836;38833;-51468
425932;38903;-51400
426027;38971;-51331
426120;39035;-51261
426210;39096;-51190
426298;39153;-51117
426383;39206;-51043
426466;39255;-50968
426569;39316;-50875
426630;39353;-50820
426711;39401;-50747
426812;39462;-50658
426872;39499;-50605
426970;39561;-50522
427048;39611;-50458
427105;39647;-50409
427179;39694;-50346
427253;39740;-50285
427325;39786;-50224
427396;39830;-50164
427449;39864;-50120
427518;39907;-50061
427608;39962;-49988
427668;39996;-49943
427772;40056;-49863
427837;40093;-49814
427950;40157;-49728
428020;40197;-49675
428139;40264;-49585
428210;40304;-49532
428325;40369;-49445
428417;40421;-49376
428506;40471;-49309
428595;40521;-49243
428682;40569;-49178
428768;40617;-49114
428856;40666;-49049
428946;40716;-48982
429040;40768;-48913
429137;40822;-48841
429236;40876;-48768
429339;40933;-48693
429444;40991;-48616
429548;41047;-48540
429650;41103;-48466
429750;41156;-48391
429849;41207;-48318
429947;41259;-48246
430043;41309;-48176
430138;41359;-48106
430236;41410;-48034
430336;41462;-47960
430418;41515;-47883
430501;41566;-47803
430582;41614;-47724
430662;41659;-47644
430742;41705;-47567
430820;41749;-47491
430899;41794;-47415
430980;41839;-47337
431064;41886;-47257
431152;41934;-47174
431242;41983;-47088
431334;42030;-46998
431425;42075;-46908
431512;42115;-46819
431595;42152;-46730
431678;42187;-46641
431762;42224;-46551
431849;42261;-46459
431935;42297;-46364
432019;42331;-46270
432102;42364;-46178
432187;42399;-46084
432274;42434;-45987
432364;42469;-45887
432451;42503;-45787
432536;42535;-45688
432618;42564;-45588
432699;42591;-45485
432777;42615;-45381
432853;42639;-45280
432930;42663;-45177
433007;42687;-45071
433087;42711;-44962
433166;42734;-44850
433240;42755;-44740
433310;42772;-44629
433378;42787;-44517
433444;42802;-44406
433516;42816;-44297
433641;42829;-44186
433762;42840;-44076
433879;42849;-43967
434002;42858;-43856
434127;42867;-43746
434250;42874;-43637
434371;42880;-43529
434489;42882;-43420
434600;42881;-43313
434704;42876;-43207
434802;42867;-43101
434892;42854;-42997
434982;42841;-42895
435077;42827;-42791
435174;42812;-42688
435272;42798;-42586
436041;42781;-42461
436192;42772;-42383
436400;42761;-42275
436668;42746;-42135
436833;42737;-42048
437117;42720;-41900
437292;42708;-41808
437532;42692;-41683
437778;42672;-41554
438030;42649;-41423
438290;42623;-41289
438556;42594;-41152
438829;42561;-41013
439108;42525;-40871
439393;42485;-40728
439686;42442;-40583
439931;42395;-40435
440119;42344;-40285
440312;42289;-40132
440558;42215;-39938
440760;42151;-39780
440966;42083;-39620
441176;42010;-39458
441390;41934;-39295
441607;41853;-39130
441829;41768;-38964
442055;41679;-38796
442287;41585;-38626
442486;41486;-38454
442689;41384;-38281
442895;41278;-38105
443158;41141;-37883
443372;41027;-37702
443590;40911;-37520
443811;40792;-37336
444034;40671;-37149
444317;40517;-36913
444547;40392;-36721
444780;40265;-36528
445014;40136;-36331
445252;40006;-36133
445492;39874;-35932
445735;39741;-35728
446043;39572;-35471
446293;39435;-35262
446545;39297;-35051
446800;39157;-34838
447058;39016;-34622
447318;38874;-34404
447581;38731;-34183
447847;38586;-33960
448115;38439;-33736
448386;38292;-33509
448659;38143;-33279
448934;37994;-33049
449211;37842;-32816
449491;37690;-32582
449702;37575;-32404
450057;37382;-32107
450272;37265;-31927
450560;37108;-31685
450850;36950;-31442
451142;36791;-31197
451438;36631;-30949
451735;36469;-30701
452035;36307;-30450
452336;36143;-30198
452640;35978;-29944
452946;35811;-29688
453253;35644;-29431
453563;35476;-29172
453875;35306;-28911
454184;35138;-28652
454486;34974;-28400
454779;34815;-28155
455065;34659;-27916
455342;34508;-27684
455611;34361;-27458
455870;34220;-27240
456113;34087;-27037
456340;33964;-26846
456557;33845;-26663
456766;33731;-26488
456967;33621;-26319
457160;33516;-26157
457345;33415;-26002
457523;33318;-25853
457693;33225;-25710
457895;33115;-25540
458011;33051;-25443
458160;32970;-25318
458302;32893;-25198
458440;32818;-25083
458573;32745;-24971
458702;32675;-24863
458828;32606;-24757
458950;32539;-24654
459070;32474;-24553
459190;32409;-24453
459308;32344;-24354
459426;32280;-24254
459544;32216;-24155
459663;32151;-24055
459781;32087;-23956
459899;32022;-23857
460017;31958;-23757
460136;31894;-23658
460254;31829;-23558
460372;31765;-23459
460490;31700;-23360
460609;31636;-23260
460727;31571;-23161
460845;31507;-23062
460963;31443;-22962
461082;31378;-22863
461200;31314;-22763
461318;31249;-22664
461436;31185;-22565
461555;31121;-22465
461673;31056;-22366
461791;30992;-22266
461909;30927;-22167
462028;30863;-22068
462146;30799;-21968
462264;30734;-21869
462382;30670;-21769
462501;30606;-21670
462619;30541;-21571
462737;30477;-21471
462855;30412;-21372
462973;30348;-21272
463092;30284;-21173
463210;30219;-21073
463328;30155;-20974
463446;30091;-20875
463565;30026;-20775
463683;29962;-20676
463801;29897;-20576
463919;29833;-20477
464038;29769;-20378
464156;29704;-20278
464274;29640;-20179
464392;29576;-20079
464511;29511;-19980
464629;29447;-19880
464747;29383;-19781
464866;29318;-19682
464984;29254;-19582
21;29190;-19483
139;29125;-19383
257;29061;-19284
376;28997;-19184
494;28932;-19085
613;28868;-18985
731;28804;-18886
850;28739;-18787
968;28675;-18687
1087;28611;-18588
1205;28546;-18488
