162;-39380;13575;0
295;-39375;13443;0
554;-39363;13185;0
681;-39358;13058;0
931;-39347;12808;0
1051;-39342;12688;0
1295;-39331;12445;0
1420;-39326;12320;0
1675;-39315;12066;0
1804;-39309;11937;0
2061;-39298;11681;0
2191;-39292;11551;0
2324;-39287;11419;0
2463;-39281;11280;0
2605;-39274;11138;0
2754;-39268;10989;0
2906;-39261;10838;0
3059;-39254;10685;0
3213;-39248;10531;0
3510;-39234;10235;0
3655;-39228;10090;0
3793;-39222;9953;0
3931;-39216;9815;0
4206;-39203;9540;0
4344;-39197;9403;0
4486;-39191;9262;0
4624;-39185;9124;0
4895;-39172;8853;0
5030;-39166;8719;0
5299;-39154;8451;0
5428;-39148;8321;0
5687;-39136;8063;0
5817;-39131;7934;0
6074;-39119;7677;0
6203;-39113;7547;0
6465;-39101;7286;0
6601;-39095;7150;0
6739;-39088;7012;0
6883;-39081;6869;0
7029;-39075;6723;0
7175;-39068;6577;0
7466;-39054;6286;0
7610;-39048;6142;0
7754;-39041;5998;0
7894;-39034;5858;0
8035;-39028;5717;0
8176;-39021;5576;0
8456;-39008;5297;0
8595;-39001;5158;0
8734;-38995;5019;0
8875;-38988;4879;0
9012;-38981;4741;0
9288;-38968;4466;0
9427;-38962;4327;0
9703;-38949;4051;0
9842;-38942;3912;0
9984;-38936;3771;0
10126;-38929;3629;0
10271;-38923;3484;0
10419;-38916;3336;0
10568;-38910;3187;0
10854;-38897;2901;0
10992;-38891;2764;0
11259;-38880;2496;0
11388;-38875;2367;0
11645;-38864;2111;0
11774;-38859;1982;0
12032;-38849;1724;0
12162;-38844;1594;0
12417;-38834;1339;0
12542;-38830;1214;0
12796;-38821;961;0
12921;-38816;836;0
13171;-38807;586;0
13296;-38803;462;0
13425;-38798;332;0
13683;-38790;75;0
13816;-38785;-58;0
14085;-38777;-328;0
14227;-38772;-470;0
14367;-38767;-609;0
14648;-38759;-890;0
14785;-38754;-1027;0
15058;-38746;-1300;0
15192;-38741;-1434;0
15452;-38733;-1694;0
15579;-38729;-1820;0
15837;-38721;-2078;0
15969;-38717;-2210;0
16224;-38709;-2466;0
16358;-38705;-2600;0
16623;-38696;-2864;0
16753;-38692;-2994;0
17013;-38684;-3254;0
17148;-38679;-3388;0
17413;-38670;-3654;0
17550;-38666;-3791;0
17821;-38657;-4062;0
17956;-38652;-4196;0
18221;-38643;-4461;0
18355;-38639;-4595;0
18618;-38630;-4858;0
18749;-38625;-4988;0
19009;-38616;-5249;0
19139;-38611;-5379;0
19271;-38606;-5510;0
19407;-38601;-5646;0
19682;-38590;-5921;0
19822;-38584;-6061;0
20099;-38572;-6338;0
20232;-38566;-6471;0
20495;-38554;-6733;0
20631;-38547;-6869;0
20899;-38534;-7137;0
21034;-38527;-7271;0
21305;-38514;-7542;0
21439;-38507;-7676;0
21701;-38493;-7938;0
21830;-38487;-8066;0
22085;-38474;-8321;0
22218;-38467;-8454;0
22488;-38453;-8723;0
22625;-38445;-8860;0
22766;-38438;-9001;0
22910;-38430;-9145;0
23190;-38415;-9425;0
23326;-38408;-9560;0
23587;-38394;-9821;0
23712;-38387;-9945;0
23958;-38373;-10191;0
24084;-38366;-10317;0
24340;-38352;-10572;0
24471;-38344;-10704;0
24736;-38329;-10968;0
24868;-38322;-11100;0
25131;-38306;-11362;0
25262;-38299;-11493;0
25522;-38283;-11753;0
25653;-38275;-11884;0
25914;-38260;-12144;0
26048;-38251;-12278;0
26313;-38235;-12542;0
