39;92776;-44822;0
113;92739;-44759;0
255;92666;-44637;0
328;92629;-44573;0
405;92589;-44507;0
482;92549;-44441;0
632;92472;-44313;0
711;92431;-44245;0
792;92389;-44176;0
949;92307;-44042;0
1028;92265;-43974;0
1190;92180;-43836;0
1271;92137;-43768;0
1435;92051;-43629;0
1519;92006;-43557;0
1605;91960;-43484;0
1695;91912;-43409;0
1784;91865;-43333;0
1958;91771;-43185;0
2043;91726;-43114;0
2208;91637;-42974;0
2287;91595;-42908;0
2443;91511;-42777;0
2524;91467;-42708;0
2607;91423;-42638;0
2773;91333;-42498;0
2858;91287;-42427;0
2952;91236;-42347;0
3046;91186;-42268;0
3140;91135;-42189;0
3323;91036;-42035;0
3413;90987;-41959;0
3579;90897;-41819;0
3657;90855;-41754;0
3806;90774;-41627;0
3883;90733;-41563;0
4038;90649;-41432;0
4117;90607;-41365;0
4276;90521;-41232;0
4356;90478;-41164;0
4521;90389;-41024;0
4603;90345;-40955;0
4768;90257;-40816;0
4852;90212;-40745;0
5017;90124;-40606;0
5098;90081;-40537;0
5262;89993;-40398;0
5346;89948;-40328;0
5511;89860;-40188;0
5595;89815;-40118;0
5766;89723;-39973;0
5854;89676;-39899;0
6030;89582;-39750;0
6117;89536;-39676;0
6292;89443;-39529;0
6377;89397;-39456;0
6548;89306;-39312;0
6634;89260;-39239;0
6722;89213;-39164;0
6899;89119;-39015;0
6986;89072;-38941;0
7160;88979;-38794;0
7248;88933;-38720;0
7419;88842;-38575;0
7502;88798;-38504;0
7675;88706;-38358;0
7765;88658;-38282;0
7858;88609;-38203;0
8042;88511;-38047;0
8138;88461;-37965;0
8326;88361;-37806;0
8420;88311;-37726;0
8605;88214;-37569;0
8699;88164;-37490;0
8885;88066;-37331;0
8978;88017;-37252;0
9161;87921;-37097;0
9250;87875;-37021;0
9427;87782;-36870;0
9514;87736;-36796;0
9691;87644;-36645;0
9779;87598;-36570;0
9959;87504;-36417;0
10049;87457;-36340;0
10226;87364;-36189;0
10316;87317;-36112;0
10495;87224;-35960;0
10584;87177;-35884;0
