370135;56498;-14402
370224;56542;-14403
370401;56719;-14407
370577;56895;-14410
370759;57078;-14414
370863;57181;-14416
371149;57468;-14422
371319;57637;-14425
371490;57808;-14429
371665;57983;-14432
371843;58161;-14436
372026;58344;-14440
372166;58484;-14443
372402;58720;-14447
372543;58861;-14450
372729;59047;-14454
372913;59231;-14458
373096;59414;-14462
373277;59595;-14465
373457;59775;-14469
373635;59953;-14471
373811;60129;-14472
373986;60304;-14472
374159;60477;-14473
374332;60650;-14473
374508;60826;-14472
374686;61000;-14470
374862;61172;-14465
375036;61343;-14457
375166;61470;-14451
375380;61680;-14439
375508;61805;-14430
375677;61969;-14417
375845;62133;-14403
376011;62294;-14388
376177;62455;-14374
376342;62614;-14359
376505;62771;-14343
376708;62966;-14320
376869;63119;-14298
377076;63308;-14264
377238;63456;-14232
377397;63602;-14195
377592;63780;-14143
377747;63921;-14101
377900;64060;-14057
378054;64200;-14011
378212;64343;-13961
378370;64485;-13909
378526;64623;-13852
378681;64759;-13792
378720;64792;-13776
378979;65011;-13662
379132;65135;-13589
379288;65257;-13510
379444;65378;-13426
379601;65496;-13336
379758;65614;-13246
379875;65700;-13178
380029;65814;-13087
380182;65926;-12996
380334;66037;-12905
380487;66149;-12814
380644;66263;-12721
380806;66379;-12624
380968;66493;-12524
381129;66605;-12423
381292;66713;-12318
381458;66820;-12209
381626;66928;-12097
381751;67006;-12012
381916;67109;-11897
382082;67209;-11777
382247;67306;-11655
382410;67399;-11532
382574;67493;-11408
382740;67586;-11280
382905;67674;-11152
383069;67759;-11022
383234;67841;-10888
383399;67918;-10753
383563;67993;-10618
383731;68068;-10481
383892;68143;-10342
384052;68215;-10203
384213;68288;-10062
384377;68361;-9919
384539;68433;-9777
384702;68505;-9634
384867;68577;-9487
385031;68645;-9340
385195;68709;-9191
385361;68770;-9040
385525;68829;-8889
385691;68887;-8737
385860;68946;-8580
386030;69001;-8422
386198;69054;-8265
386365;69103;-8105
386535;69153;-7943
386703;69200;-7782
386870;69244;-7621
387036;69287;-7461
387204;69329;-7299
387376;69372;-7132
387548;69414;-6966
387718;69454;-6800
387887;69491;-6635
388097;69532;-6428
388224;69554;-6302
388392;69579;-6134
388557;69600;-5967
388725;69621;-5798
388894;69639;-5627
389061;69656;-5458
389229;69671;-5287
389399;69683;-5113
389525;69691;-4983
389693;69701;-4810
389865;69711;-4634
390039;69719;-4456
390211;69725;-4279
390382;69729;-4102
390556;69732;-3921
390716;69734;-3735
390876;69736;-3546
391036;69737;-3356
391154;69737;-3214
391314;69738;-3022
391516;69740;-2777
391637;69740;-2629
391798;69742;-2432
391956;69746;-2238
392114;69749;-2043
392234;69752;-1895
392432;69757;-1647
392589;69761;-1450
392747;69766;-1252
392866;69769;-1101
393023;69774;-901
393179;69778;-701
393337;69783;-497
393494;69787;-294
393649;69791;-92
393806;69796;113
