493460;-54601;-30119
493500;-54639;-30120
493530;-54677;-30122
493550;-54714;-30123
493590;-54733;-30124
493630;-54771;-30125
493670;-54809;-30126
493700;-54847;-30127
493740;-54884;-30128
493760;-54922;-30128
493800;-54941;-30129
493820;-54979;-30129
493860;-54998;-30129
493890;-55036;-30129
493930;-55074;-30129
493970;-55112;-30128
494010;-55149;-30127
494040;-55186;-30125
494060;-55224;-30123
494100;-55242;-30122
494140;-55279;-30120
494170;-55316;-30117
494210;-55353;-30114
494250;-55390;-30111
494280;-55427;-30107
494320;-55463;-30104
494350;-55499;-30099
494390;-55535;-30095
494430;-55571;-30090
494460;-55607;-30085
494500;-55643;-30080
494530;-55679;-30074
494570;-55715;-30068
494590;-55751;-30062
494620;-55768;-30059
494660;-55804;-30052
494690;-55840;-30045
494730;-55875;-30038
494760;-55910;-30030
494800;-55945;-30021
494830;-55980;-30012
494870;-56015;-30002
494910;-56049;-29992
494940;-56083;-29981
494980;-56117;-29970
495010;-56151;-29957
495050;-56184;-29944
495080;-56216;-29931
495120;-56248;-29917
495150;-56280;-29902
495190;-56312;-29887
495230;-56343;-29871
495270;-56374;-29854
495300;-56404;-29837
495340;-56435;-29819
495380;-56465;-29800
495400;-56494;-29781
495430;-56509;-29771
495450;-56538;-29751
495490;-56552;-29741
495530;-56580;-29720
495560;-56607;-29698
495600;-56634;-29677
495640;-56661;-29654
495680;-56687;-29632
495710;-56712;-29609
495750;-56737;-29585
495790;-56761;-29562
495830;-56785;-29538
495870;-56809;-29513
495890;-56832;-29488
495920;-56843;-29475
495960;-56865;-29449
496000;-56887;-29423
496040;-56908;-29397
496080;-56928;-29371
496110;-56948;-29344
496130;-56968;-29317
496170;-56978;-29303
496210;-56996;-29275
496230;-57015;-29246
496270;-57024;-29232
496310;-57041;-29203
496350;-57058;-29174
496370;-57075;-29145
496410;-57082;-29131
496450;-57098;-29101
496490;-57113;-29072
496510;-57127;-29042
496540;-57134;-29026
496580;-57147;-28996
496600;-57160;-28966
496640;-57167;-28950
496680;-57179;-28920
496720;-57190;-28889
496760;-57201;-28858
496790;-57211;-28828
496830;-57220;-28797
496870;-57229;-28766
496910;-57237;-28735
496930;-57245;-28703
496970;-57249;-28688
497010;-57256;-28656
497030;-57263;-28625
497070;-57266;-28609
497110;-57271;-28577
497130;-57276;-28546
497170;-57278;-28530
497190;-57282;-28498
497230;-57284;-28482
497250;-57288;-28450
497290;-57289;-28434
497330;-57291;-28402
497360;-57293;-28370
497400;-57294;-28338
497440;-57295;-28306
497470;-57295;-28275
497510;-57295;-28244
497540;-57294;-28213
497580;-57292;-28182
497610;-57290;-28152
497650;-57287;-28121
497660;-57284;-28091
497700;-57282;-28075
497730;-57279;-28045
497770;-57274;-28014
497800;-57269;-27984
497840;-57264;-27953
497870;-57258;-27923
497910;-57251;-27892
497940;-57244;-27861
497980;-57236;-27829
498020;-57228;-27798
498050;-57219;-27766
498090;-57210;-27734
498130;-57200;-27702
498150;-57190;-27670
498190;-57184;-27654
498230;-57173;-27623
498250;-57162;-27591
498280;-57156;-27575
498320;-57144;-27543
498350;-57131;-27512
498390;-57118;-27480
498420;-57105;-27450
498460;-57091;-27419
498490;-57078;-27389
498520;-57063;-27360
498540;-57049;-27330
498580;-57041;-27316
498610;-57026;-27286
498650;-57010;-27257
498680;-56994;-27228
498710;-56978;-27199
498750;-56962;-27171
498780;-56945;-27143
498800;-56929;-27115
498830;-56921;-27101
498870;-56904;-27073
498900;-56888;-27045
498930;-56871;-27017
498970;-56854;-26989
499000;-56838;-26962
499040;-56821;-26934
499070;-56803;-26906
499110;-56786;-26877
499140;-56767;-26849
499180;-56749;-26820
499210;-56730;-26792
499250;-56710;-26763
499290;-56690;-26734
499320;-56669;-26706
499360;-56648;-26677
499400;-56626;-26648
499430;-56605;-26619
499470;-56583;-26591
499510;-56560;-26563
499550;-56537;-26534
499570;-56514;-26505
499600;-56503;-26490
499640;-56480;-26461
499680;-56456;-26431
499720;-56433;-26401
499740;-56409;-26372
499780;-56397;-26356
499820;-56374;-26326
499860;-56350;-26295
499900;-56326;-26265
499940;-56301;-26234
499980;-56277;-26203
500020;-56253;-26172
500060;-56228;-26141
500100;-56203;-26109
500120;-56178;-26076
500160;-56165;-26060
500200;-56139;-26028
500240;-56114;-25995
500280;-56089;-25963
500320;-56064;-25931
500350;-56039;-25900
500390;-56014;-25868
500430;-55989;-25837
500470;-55965;-25805
500490;-55940;-25774
500530;-55927;-25758
500570;-55902;-25726
500600;-55876;-25694
500620;-55851;-25663
500660;-55838;-25647
500700;-55812;-25616
500740;-55786;-25585
500780;-55760;-25555
500820;-55734;-25525
500850;-55707;-25496
500890;-55680;-25467
500930;-55652;-25438
500970;-55626;-25409
501010;-55599;-25380
501050;-55572;-25352
501080;-55546;-25323
501100;-55519;-25295
501140;-55505;-25280
501180;-55477;-25251
501220;-55450;-25222
501260;-55422;-25194
501300;-55395;-25165
501340;-55367;-25137
501370;-55339;-25109
501410;-55311;-25081
501450;-55282;-25054
501490;-55252;-25026
501530;-55223;-24999
501570;-55192;-24972
501620;-55161;-24946
501660;-55130;-24919
501700;-55098;-24893
501740;-55066;-24867
501780;-55034;-24841
501820;-55002;-24815
501860;-54969;-24788
501910;-54937;-24762
501930;-54904;-24735
501970;-54887;-24721
502010;-54854;-24694
502060;-54820;-24666
502100;-54787;-24638
502140;-54753;-24611
502190;-54719;-24583
502230;-54685;-24556
502280;-54651;-24527
502320;-54616;-24499
502360;-54581;-24471
502410;-54547;-24442
502430;-54511;-24414
502480;-54494;-24399
502520;-54458;-24370
502570;-54422;-24341
502620;-54386;-24312
502660;-54351;-24283
502710;-54315;-24254
502760;-54279;-24224
502800;-54243;-24195
502850;-54206;-24165
502900;-54169;-24135
502940;-54133;-24105
502970;-54095;-24075
503020;-54076;-24060
503070;-54038;-24029
503090;-54000;-23998
503140;-53980;-23983
503190;-53942;-23952
503240;-53903;-23921
503270;-53863;-23890
503320;-53843;-23874
503370;-53802;-23843
503420;-53762;-23812
503470;-53721;-23781
503520;-53680;-23750
503570;-53639;-23718
503620;-53598;-23687
503680;-53557;-23655
503730;-53515;-23624
503780;-53474;-23592
503830;-53432;-23561
503890;-53390;-23529
503940;-53348;-23497
503990;-53305;-23464
504020;-53263;-23432
504080;-53241;-23415
504130;-53197;-23382
504190;-53153;-23348
504240;-53109;-23315
504300;-53065;-23282
504350;-53021;-23248
504410;-52976;-23214
504470;-52931;-23179
504520;-52885;-23145
504580;-52840;-23110
504640;-52794;-23076
504700;-52748;-23041
504760;-52702;-23006
504780;-52655;-22971
504840;-52631;-22953
504900;-52583;-22917
504960;-52535;-22881
505020;-52487;-22846
505080;-52438;-22811
505140;-52389;-22776
505200;-52341;-22741
505260;-52292;-22706
505320;-52243;-22671
505390;-52194;-22636
505450;-52144;-22601
505510;-52094;-22565
505570;-52043;-22530
505630;-51992;-22494
505700;-51941;-22457
505760;-51889;-22420
505820;-51837;-22384
505890;-51785;-22347
505950;-51732;-22310
506020;-51680;-22273
506080;-51627;-22236
506150;-51573;-22199
506180;-51519;-22161
506250;-51492;-22142
506310;-51437;-22103
506350;-51382;-22065
506410;-51354;-22046
506480;-51299;-22008
506550;-51244;-21970
506610;-51189;-21933
506680;-51134;-21897
506740;-51078;-21860
506810;-51023;-21824
506880;-50968;-21788
506940;-50912;-21752
507010;-50856;-21717
507070;-50800;-21682
507140;-50744;-21646
507210;-50688;-21611
507270;-50633;-21577
507340;-50577;-21542
507400;-50521;-21507
507470;-50465;-21473
507530;-50409;-21439
507600;-50353;-21404
507660;-50296;-21370
507700;-50238;-21336
507760;-50209;-21318
507820;-50151;-21284
507890;-50092;-21250
507950;-50033;-21216
508020;-49973;-21183
508080;-49912;-21150
508140;-49851;-21117
508210;-49789;-21085
508270;-49728;-21054
508340;-49666;-21023
508400;-49604;-20993
508470;-49541;-20964
508530;-49478;-20934
508600;-49415;-20906
508660;-49351;-20878
508730;-49288;-20851
508790;-49224;-20825
508860;-49160;-20799
508920;-49095;-20774
508990;-49031;-20750
509050;-48966;-20726
509120;-48902;-20702
509180;-48837;-20679
509240;-48773;-20657
509310;-48709;-20634
509370;-48644;-20613
509440;-48580;-20591
509500;-48515;-20570
509560;-48450;-20549
509630;-48385;-20528
509690;-48321;-20508
509720;-48256;-20488
509790;-48223;-20478
509850;-48158;-20458
509910;-48093;-20439
509980;-48029;-20420
510010;-47964;-20402
510070;-47931;-20392
510140;-47865;-20374
510200;-47799;-20356
510260;-47734;-20339
510330;-47670;-20322
510390;-47606;-20305
510450;-47541;-20289
510510;-47476;-20273
510580;-47412;-20258
510640;-47348;-20243
510700;-47283;-20228
510730;-47218;-20213
510800;-47186;-20206
510860;-47121;-20192
510920;-47055;-20179
510980;-46990;-20166
511040;-46926;-20154
511100;-46862;-20143
511170;-46798;-20132
511200;-46733;-20122
511260;-46700;-20117
511320;-46635;-20108
511380;-46570;-20100
511440;-46506;-20092
511500;-46441;-20085
511560;-46377;-20079
511630;-46312;-20074
511690;-46248;-20070
511750;-46183;-20066
511780;-46119;-20063
511840;-46087;-20062
511900;-46022;-20060
511960;-45957;-20058
512020;-45893;-20057
512080;-45829;-20055
512140;-45764;-20055
512200;-45700;-20054
512260;-45635;-20054
512320;-45570;-20054
512380;-45505;-20054
512440;-45441;-20055
512470;-45378;-20056
512530;-45346;-20056
512590;-45282;-20058
512650;-45218;-20059
512710;-45155;-20062
512770;-45092;-20064
512830;-45030;-20067
512860;-44967;-20071
512920;-44935;-20073
512980;-44872;-20077
513010;-44809;-20082
513070;-44777;-20084
513130;-44713;-20089
513190;-44649;-20095
513250;-44586;-20102
513310;-44523;-20108
513370;-44460;-20116
513420;-44398;-20123
513480;-44336;-20131
513540;-44274;-20139
513570;-44212;-20148
513630;-44181;-20153
513690;-44119;-20162
513720;-44057;-20172
513780;-44026;-20177
513840;-43964;-20188
513870;-43903;-20199
513920;-43873;-20204
513980;-43812;-20216
514040;-43751;-20227
514100;-43690;-20240
514130;-43630;-20252
